ID,SMILES,ST Gap,HL Gap
3532,c1cnn(CSCc2cnc3cnccc3c2)c1,1.058,4.618863036
3533,c1cnn(CSCc2cncc3nccnc23)c1,0.5781,3.898305164
3534,c1cnn(CSCc2ccnc3cnncc23)c1,0.3365,4.18919503
3535,c1cnn(CSCc2c3nc[nH]c3cc3[nH]cnc23)c1,1.2896,4.745940274
3536,c1cnn(CSCc2coc3nc4occc4nc23)c1,1.0939,4.601991968
3537,c1cnn(CSCc2nc3nc4ncoc4cc3o2)c1,0.6342,4.512738576
3538,c1cnn(CSCc2ccc3c(c2)-c2cnccc2[SiH2:2]3)c1,1.1639,4.764171912
3539,c1ncnc(CSCc2cocn2)n1,0.3194,4.618590922
3540,c1cc(CSCc2cocn2)c2[nH]nnc2c1,1.3834,5.097511562
3541,c1cnc2cc(CSCc3cocn3)cnc2c1,0.6336,4.365524902
3542,Fc1cc(F)c(F)c(CSCc2cocn2)c1F,0.7125,5.213160012
3543,c1nc2nc3nc(CSCc4cocn4)[nH]c3nc2[nH]1,0.888,4.529609644
3544,c1nc(CSCc2nc3nc4ncoc4nc3o2)co1,0.5418,4.14021451
3545,c1cnc2oc3ncc(CSCc4cocn4)cc3c2c1,0.8122,4.450152356
3546,c1cnc2cc(CSCn3cnnc3)cnc2c1,0.7303,4.536956722
3547,c1cc2nccc(CSCn3cnnc3)c2cn1,1.0162,4.643353296
3548,c1ccc2c(c1)Cc1cc(CSCn3cnnc3)ccc1-2,1.4639,4.841996516
3549,c1cnc2c(c1)-c1cc(CSCn3cnnc3)cnc1[SiH2:2]2,0.9856,4.742130678
3550,c1nc2c(CSCn3cnnc3)c3scnc3cc2s1,1.1934,4.568521946
3551,O=[SH](=O)CSCc1ccnnc1,0.8087,4.746212388
3552,c1cc(CSCc2cnoc2)cnn1,0.8202,4.818594712
3553,c1cc(CSCc2ncns2)cnn1,0.8127,4.593012206
3554,O=Cc1ccc(C=O)c(CSCc2ccnnc2)c1,0.1227,3.307001442
3555,CS(=O)(=O)c1ccc(CSCc2ccnnc2)cc1,0.8171,4.736688398
3556,c1ccc(-c2ccc(CSCc3ccnnc3)cn2)nc1,0.8207,4.652333058
3557,c1cc(CSCc2c3[nH]cnc3nc3nc[nH]c23)cnn1,0.8152,4.271645572
3558,c1cc(CSCc2nc3nc4ncoc4cc3o2)cnn1,0.8114,4.424845754
3559,c1ccc2cc3c(CSCc4ccnnc4)cccc3cc2c1,1.4052,3.492038962
3560,c1cc2c(cn1)-c1cc(CSCc3ccnnc3)ccc1[SiH2:2]2,0.8219,4.621039948
3561,c1cnc2c(c1)-c1cc(CSCc3ccnnc3)ccc1[SiH2:2]2,0.8218,4.65042826
3562,c1cnc2sc3ncc(CSCc4ccnnc4)cc3c2c1,0.8222,4.539949976
3563,c1csc(CSCc2nnc[nH]2)c1,1.6719,5.68854317
3564,c1csc(CSCc2cnccn2)c1,0.7014,4.713558708
3565,O=Cc1ccc(CSCc2cccs2)cc1,0.5409,4.383484426
3566,c1csc(CSCc2cccc3ocnc23)c1,0.9425,4.960910334
3567,c1csc(CSCc2cccc3ccccc23)c1,1.4308,4.60008717
3568,O=c1cc[nH]c2cc(CSCc3cccs3)ccc12,0.6747,4.648523462
3569,c1cnc(-c2ccc(CSCc3cccs3)cc2)nc1,0.8736,4.42729478
3570,c1csc(CSCc2coc3nc4occc4nc23)c1,0.6681,4.06266202
3571,CC1c2ccccc2-c2ccc(CSCc3cccs3)cc21,1.3152,4.771246876
3572,c1csc(CSCc2ccc3c(c2)-c2ccncc2[SiH2:2]3)c1,0.9731,4.574508454
3573,c1csc(CSCc2cnc3c(c2)-c2cccnc2[SiH2:2]3)c1,0.9757,4.68988479
3574,c1csc(CSCc2cncc3c2-c2ccncc2[SiH2:2]3)c1,0.4613,4.243073602
3575,N#CCSCn1cc[nH]c1=O,0.7931,5.218330178
3576,O=c1[nH]ccn1CSC[SH](=O)=O,1.1876,5.586228306
3577,O=c1[nH]ccn1CSCc1nnc[nH]1,0.8042,5.238738728
3578,O=c1[nH]ccn1CSCc1nncs1,0.0147,3.950823166
3579,O=c1[nH]ccn1CSCc1ccnc2cnncc12,0.1185,3.376390512
3580,O=c1[nH]ccn1CSCc1ccc(-c2cccnc2)cc1,0.7152,4.306748278
3581,O=c1[nH]ccn1CSCc1nc2nc3ncoc3cc2o1,0.0686,3.788915336
3582,O=c1[nH]ccn1CSCc1ccc2c(c1)oc1ncccc12,0.4176,3.845787162
3583,c1ccc(NCSCc2cnoc2)cc1,1.0375,5.09397408
3584,FC(F)(F)CSCNc1ccccc1,1.2255,5.56745244
3585,O=C1C=C(CSCNc2ccccc2)C(=O)N1,0.0124,2.898558328
3586,O=Cc1ccc(CSCNc2ccccc2)cc1,0.1732,3.622653682
3587,CC(=O)c1ccc(CSCNc2ccccc2)cc1,0.2847,3.803881606
3588,c1ccc(NCSCc2cccc3ncncc23)cc1,0.3439,3.521699388
3589,c1ccc(NCSCc2cncc3nccnc23)cc1,0.0228,2.881143032
3590,Fc1ccc(CSCNc2ccccc2)c(F)c1F,0.6985,4.739409538
3591,c1ccc(NCSCc2cccc3scnc23)cc1,0.4271,4.07898886
3592,CS(=O)(=O)c1ccc(CSCNc2ccccc2)cc1,0.1897,4.167698024
3593,O=C1C=CC(=O)c2c(CSCNc3ccccc3)cccc21,0.0162,1.786156296
3594,c1ccc(NCSCc2c3[nH]cnc3nc3nc[nH]c23)cc1,0.9513,4.487976202
3595,c1ccc(NCSCc2ccc3c(c2)[nH]c2ccccc23)cc1,0.9276,4.453689838
3596,c1ccc(NCSCc2ccc3c(c2)[nH]c2ncccc23)cc1,0.7625,4.162799972
3597,Fc1cc(F)c(F)c(CSCC2=Cc3ccccc3C2)c1F,1.4282,4.678183888
3598,C1=C(CSCc2ccc(-c3ccncc3)cc2)Cc2ccccc21,1.1294,4.369062384
3599,C1=C(CSCc2ccc(-c3cccnc3)cc2)Cc2ccccc21,1.2638,4.511378006
3600,C1=C(CSCc2c3ccoc3cc3ccoc23)Cc2ccccc21,1.4178,4.483622378
3601,C1=C(CSCc2c3ncoc3cc3ncoc23)Cc2ccccc21,1.0156,4.281441676
3602,O=C(c1ccc(CSCC2=Cc3ccccc3C2)cc1)C(F)(F)F,0.2882,3.499930268
3603,C1=C(CSCc2cnc3c(c2)[SiH2:2]c2cccnc2-3)Cc2ccccc21,1.0113,4.191371942
3604,C1=C(CSCc2cnc3c(c2)-c2cccnc2[SiH2:2]3)Cc2ccccc21,1.0919,4.275727282
3605,c1ccc2c(c1)ccn2CSCc1ncon1,0.5368,4.261577354
3606,c1ccc2c(c1)ccn2CSCc1ncncn1,0.0154,3.702927312
3607,c1ccc2c(c1)ccn2CSCc1ncns1,0.1202,3.837895856
3608,c1ccc2ncc(CSCn3ccc4ccccc43)cc2c1,0.8178,3.969326918
3609,Fc1ccc(CSCn2ccc3ccccc32)c(F)c1F,1.1608,4.796281364
3610,c1ccc2c(c1)ccn2CSCc1ccc2c(c1)[nH]c1ccncc12,0.8695,4.369606612
3611,c1ccc2cc3c(CSCn4ccc5ccccc54)cccc3cc2c1,1.303,3.447140152
3612,CC1c2ccccc2-c2ccc(CSCn3ccc4ccccc43)cc21,0.9124,4.332326994
3613,c1ccc2c(c1)ccn2CSCc1ccc2c(c1)sc1ccccc12,0.8716,4.300217542
3614,c1ccc2c(c1)ccn2CSCc1cncc2c1-c1ccncc1[SiH2:2]2,0.0947,3.569319338
3615,N#CCSCc1coc2ccccc12,1.7175,5.304590316
3616,c1ccc2c(CSCc3coc4ccccc34)cccc2c1,1.4425,4.616141896
3617,N#Cc1ccc(CSCc2coc3ccccc23)c(C#N)c1C#N,0.0227,3.212033656
3618,c1ccc(-c2ccc(CSCc3coc4ccccc34)cn2)nc1,0.9475,4.437362998
3619,c1ccc2c(CSCc3coc4nc5occc5nc34)coc2c1,0.7079,4.085519596
3620,c1ccc2c(CSCc3nc4nc5ocnc5nc4o3)coc2c1,0.4037,3.636531496
3621,c1ccc2c(c1)[nH]c1cc(CSCc3coc4ccccc34)ccc12,0.9554,4.719273102
3622,c1ccc2c(CSCc3ccc4c(c3)[nH]c3ccncc34)coc2c1,1.029,4.799818846
3623,c1ccc2cc3c(CSCc4coc5ccccc45)cccc3cc2c1,1.3991,3.49122262
3624,c1cnc2c(c1)ccc1c(CSCc3coc4ccccc34)ccnc12,1.0697,4.385933452
3625,c1cc2c(ccn2CSCc2cnoc2)cn1,1.567,5.311121052
3626,c1cc2c(ccn2CSCc2nnc[nH]2)cn1,1.315,5.129621014
3627,c1cc2c(ccn2CSCc2nnco2)cn1,0.9074,4.710021226
3628,c1cnc(CSCn2ccc3cnccc32)cn1,0.2859,3.968238462
3629,c1cc(CSCn2ccc3cnccc32)c2[nH]nnc2c1,1.016,4.58920261
3630,N#Cc1ccc(CSCn2ccc3cnccc32)c(C#N)c1,0.0405,3.320062914
3631,c1cc(CSCn2ccc3cnccc32)c2ccsc2c1,1.3328,4.784036234
3632,c1cc(-c2ccc(CSCn3ccc4cnccc43)cc2)ccn1,0.615,4.284707044
3633,c1cnc(-c2ccc(CSCn3ccc4cnccc43)cc2)nc1,0.5553,4.001164256
3634,c1cc2c(ccn2CSCc2coc3nc4occc4nc23)cn1,0.5272,3.807963316
3635,c1cc2c(ccn2CSCc2nc3nc4ocnc4nc3o2)cn1,0.0259,3.279245814
3636,c1ccc2c(c1)oc1cc(CSCn3ccc4cnccc43)ccc12,0.8796,4.406069888
3637,c1cnc2oc3ncc(CSCn4ccc5cnccc54)cc3c2c1,0.4209,3.902658988
3638,c1cnc2c(c1)-c1cc(CSCn3ccc4cnccc43)ccc1[SiH2:2]2,0.8405,4.155997122
3639,c1ccc2c(c1)ncn2CSCc1nnco1,0.8967,4.930161452
3640,Cn1cnnc1CSCn1cnc2ccccc21,1.4276,5.527451682
3641,c1ccc2c(c1)ncn2CSCc1cncs1,1.1994,5.112477832
3642,c1cc(CSCn2cnc3ccccc32)c2[nH]nnc2c1,1.3617,5.073021302
3643,c1cc(CSCn2cnc3ccccc32)c2nccnc2c1,0.5343,3.6327219
3644,c1ccc2c(c1)ncn2CSCc1cnc2nccnc2n1,0.4133,3.375846284
3645,c1ccc2c(c1)ncn2CSCc1cccc2sccc12,1.434,4.968257412
3646,c1ccc2c(c1)ncn2CSCc1ccc(-c2ccncc2)cc1,0.8419,4.521446224
3647,c1ccc(-c2ccc(CSCn3cnc4ccccc43)cn2)nc1,0.9178,4.37151141
3648,c1ccc2c(c1)ncn2CSCc1c2ncoc2cc2ncoc12,0.9944,4.481173352
3649,c1ccc2c(c1)ncn2CSCc1nc2nc3ocnc3nc2o1,0.2611,3.51843402
3650,c1ccc2oc(CSCc3cncnc3)nc2c1,0.887,5.227037826
3651,c1ccc2oc(CSCc3cncs3)nc2c1,1.1234,5.292889414
3652,c1ccc2c(CSCc3nc4ccccc4o3)cccc2c1,1.5574,4.630836052
3653,N#Cc1cc(C#N)c(CSCc2nc3ccccc3o2)c(C#N)c1,0.2199,3.769867356
3654,c1ccc2oc(CSCc3nc4nc5ocnc5nc4o3)nc2c1,0.814,4.100213752
3655,c1ccc2oc(CSCc3ccc4c(c3)[nH]c3ncccc34)nc2c1,0.9301,4.63818313
3656,c1ccc2oc(CSCc3cccc4c3cnc3ccccc34)nc2c1,1.1911,4.618863036
3657,c1ccc2oc(CSCc3cncc4c3[SiH2:2]c3ccncc3-4)nc2c1,1.0411,4.642536954
3658,c1ccc2c(c1)nnn2CSCc1nnc[nH]1,1.1191,4.86811946
3659,c1ccc2c(c1)nnn2CSCc1nncs1,1.2233,5.034381114
3660,N#Cc1ccc(CSCn2nnc3ccccc32)cc1,1.2579,5.031659974
3661,CC(=O)c1ccc(CSCn2nnc3ccccc32)cc1,0.5229,4.896419316
3662,O=[SH](=O)c1cccc(CSCn2nnc3ccccc32)c1,1.4544,5.170710228
3663,N#Cc1ccc(CSCn2nnc3ccccc32)c(C#N)c1C#N,0.6429,4.030280454
3664,N#Cc1cc(C#N)c(CSCn2nnc3ccccc32)c(C#N)c1,0.3368,3.822929586
3665,c1ccc2c(c1)nnn2CSCc1ccc2c(c1)[nH]c1ccccc12,0.8135,4.291782008
3666,CN(C)c1ccc(CSCc2ncon2)cc1,0.3921,4.285523386
3667,CN(C)c1ccc(CSCC2=CC(=O)NC2=O)cc1,0.052,2.743725462
3668,CN(C)c1ccc(CSCc2cccc3nn[nH]c23)cc1,0.7087,4.388926706
3669,CN(C)c1ccc(CSCc2cccc3ccccc23)cc1,1.0481,4.044158268
3670,CN(C)c1ccc(CSCc2cnc3cnccc3c2)cc1,0.3026,3.4422421
3671,CN(C)c1ccc(CSCc2ccc3c(c2)[nH]c2ccncc23)cc1,0.6916,4.150826956
3672,CN(C)c1ccc(CSCc2ccc3c(c2)[nH]c2ncccc23)cc1,0.6562,4.010416132
3673,CN(C)c1ccc(CSCc2ccc3c(c2)oc2ncccc23)cc1,0.4332,3.779935574
3674,CN(C)c1ccc(CSCc2ccc(C(=O)C(F)(F)F)cc2)cc1,0.0708,3.026996136
3675,N#CCSCc1ccc2cnccc2c1,1.5003,4.62865914
3676,c1cc2cc(CSCc3cnco3)ccc2cn1,1.3528,4.782947778
3677,Cn1cnnc1CSCc1ccc2cnccc2c1,1.5123,4.790294856
3678,O=Cc1ccc(CSCc2ccc3cnccc3c2)cc1,0.8991,4.343211554
3679,O=C1C=CC(=O)C(CSCc2ccc3cnccc3c2)=C1,0.2543,2.614743426
3680,c1cc2cc(CSCc3nccc4[nH]ccc34)ccc2cn1,1.3031,4.664578188
3681,CC(=O)c1ccc(CSCc2ccc3cnccc3c2)cc1,0.9435,4.486071404
3682,N#Cc1ccc(CSCc2ccc3cnccc3c2)cc1C#N,0.8304,4.008511334
3683,c1ccc2c(CSCc3ccc4cnccc4c3)cncc2c1,1.274,4.545936484
3684,c1cnc2cc(CSCc3ccc4cnccc4c3)cnc2c1,0.9608,4.326340486
3685,c1cc(CSCc2ccc3cnccc3c2)c2ccsc2c1,1.223,4.44362162
3686,FC(F)(F)c1cccc(CSCc2ccc3cnccc3c2)c1,1.3393,4.64634655
3687,c1cc2cc(CSCc3c4[nH]cnc4nc4nc[nH]c34)ccc2cn1,1.1873,4.280625334
3688,c1ccc2c(c1)oc1cc(CSCc3ccc4cnccc4c3)ccc12,1.2295,4.55382779
3689,c1cnc2oc3ncc(CSCc4ccc5cnccc5c4)cc3c2c1,1.2658,4.50484727
3690,c1cc2c(cn1)-c1cc(CSCc3ccc4cnccc4c3)ccc1[SiH2:2]2,1.208,4.532875012
3691,c1ccc2c(c1)sc1cc(CSCc3ccc4cnccc4c3)ccc12,1.196,4.401988178
3692,c1cnc2c(c1)-c1cc(CSCc3ccc4cnccc4c3)cnc1[SiH2:2]2,1.2155,4.588930496
3693,c1cc(CSCc2nnc[nH]2)c2cccnc2c1,1.4309,4.652333058
3694,c1cc(CSCc2nnn[nH]2)c2cccnc2c1,1.4493,4.662129162
3695,c1cc(CSCc2ccnnc2)c2cccnc2c1,0.8154,4.605257336
3696,c1cc(CSCc2nncs2)c2cccnc2c1,1.2118,4.53614038
3697,O=[SH](=O)c1cccc(CSCc2cccc3ncccc23)c1,1.287,4.665666644
3698,CS(=O)(=O)c1ccc(CSCc2cccc3ncccc23)cc1,1.2461,4.637911016
3699,c1cc(CSCc2ccc(-c3cnccn3)cc2)c2cccnc2c1,1.1424,4.392192074
3700,c1cc(CSCc2nc3nc4ncoc4cc3o2)c2cccnc2c1,1.1405,4.347565378
3701,c1cc(CSCc2nc3cc4ncoc4nc3o2)c2cccnc2c1,1.2157,4.459676346
3702,c1cnc2c(c1)ccc1c(CSCc3cccc4ncccc34)ccnc12,1.153,4.499132876
3703,c1cnc2nccc(CSCc3ncncn3)c2c1,0.7526,4.57287577
3704,Cn1cnnc1CSCc1ccnc2ncccc12,0.7692,4.78376412
3705,O=C1C=C(CSCc2ccnc3ncccc23)C(=O)N1,0.3675,3.715988784
3706,O=C1C=CC(=O)C(CSCc2ccnc3ncccc23)=C1,0.4093,2.99597514
3707,c1cnc2cc(CSCc3ccnc4ncccc34)cnc2c1,0.7602,4.454234066
3708,c1cnc2nccc(CSCc3ccnc4ccncc34)c2c1,0.8876,4.40960737
3709,O=c1cc[nH]c2cc(CSCc3ccnc4ncccc34)ccc12,0.6892,3.99055181
3710,O=C1C=CC(=O)c2c(CSCc3ccnc4ncccc34)cccc21,0.0682,2.847128782
3711,c1cnc2nccc(CSCc3nc4nc5ocnc5nc4o3)c2c1,0.7772,4.190011372
3712,Fc1c(F)c(F)c(CSCc2ccnc3ncccc23)c(F)c1F,0.7571,4.607978476
3713,CC1C=C(CSCc2cccc3ocnc23)c2ccccc21,1.2412,4.75247101
3714,CC1C=C(CSCc2cccc3nn[nH]c23)c2ccccc21,1.3936,4.728252864
3715,CC(=O)c1ccc(CSCC2=CC(C)c3ccccc32)cc1,0.7875,4.240624576
3716,CC1C=C(CSCc2cccc([SH](=O)=O)c2)c2ccccc21,1.2203,4.56743349
3717,CC1C=C(CSCc2ccc3c(c2)[nH]c2ccncc23)c2ccccc21,1.2271,4.712470252
3718,CC1C=C(CSCc2ccnc3c2ccc2cccnc23)c2ccccc21,1.0988,4.349198062
3719,CC1C=C(CSCc2ccc3c(c2)C(C)c2ccccc2-3)c2ccccc21,1.3432,4.738048968
3720,CC1C=C(CSCc2ccc3c(c2)-c2ncccc2[SiH2:2]3)c2ccccc21,1.0217,4.37831426
3721,CC1C=C(CSCc2ccc3c(c2)-c2cnccc2[SiH2:2]3)c2ccccc21,0.9679,4.284162816
3722,CC1C=C(CSCc2ccc3sc4ncccc4c3c2)c2ccccc21,1.0833,4.45314561
3723,FC(F)(F)CSCc1ccnc2cnncc12,0.3334,4.136404914
3724,c1cncc(CSCc2ccnc3cnncc23)c1,0.3402,4.199535362
3725,c1ccc2c(CSCc3ccnc4cnncc34)cncc2c1,0.5054,4.001164256
3726,c1cc(CSCc2ccnc3cnncc23)c2nccnc2c1,0.5082,4.065927388
3727,N#Cc1ccc(CSCc2ccnc3cnncc23)c(C#N)c1C#N,0.2785,3.482787086
3728,c1cnc2c(c1)ccc1c(CSCc3ccnc4cnncc34)ccnc12,0.4158,4.173412418
3729,Cn1ccc2c(CSCC#N)cccc21,1.3259,4.930977794
3730,Cn1ccc2c(CSCc3nnc[nH]3)cccc21,1.3057,4.90077314
3731,Cn1ccc2c(CSCc3nnco3)cccc21,1.0007,4.651516716
3732,Cn1cnnc1CSCc1cccc2c1ccn2C,1.3728,4.969890096
3733,Cn1ccc2c(CSCc3cccc4sccc34)cccc21,1.0954,4.577229594
3734,Cn1ccc2c(CSCc3cc(C=O)ccc3C=O)cccc21,0.023,2.926041842
3735,Cn1ccc2c(CSCc3ccc4c(c3)[nH]c3ccccc34)cccc21,0.9378,4.524439478
3736,Cn1ccc2c(CSCc3ccc4c(c3)-c3cccnc3[SiH2:2]4)cccc21,0.8033,4.091778218
3737,Cn1ccc2c(CSCc3cnc4sc5ncccc5c4c3)cccc21,0.4604,3.899121506
3738,O=[SH](=O)CSCc1cc(F)c(F)c(F)c1,1.4519,5.92800349
3739,Fc1cc(CSCc2cnoc2)cc(F)c1F,1.1036,5.603915716
3740,Fc1cc(CSCc2nncs2)cc(F)c1F,0.5176,4.969890096
3741,Fc1cc(CSCc2ncns2)cc(F)c1F,0.4815,4.879548248
3742,O=Cc1ccc(CSCc2cc(F)c(F)c(F)c2)cc1,0.5406,4.514099146
3743,Fc1cc(CSCc2nc3cc4ncoc4nc3o2)cc(F)c1F,0.723,4.736960512
3744,Fc1cc(CSCc2ccc3c(c2)Cc2ccccc2-3)cc(F)c1F,1.3964,4.788662172
3745,Fc1cc(CSCc2ccc3c(c2)[nH]c2cnccc23)cc(F)c1F,0.7693,4.502942472
3746,Fc1cc(CSCc2cccc3cc4ccccc4cc23)cc(F)c1F,1.4063,3.52115516
3747,Fc1cc(CSCc2ccc3c(c2)-c2cccnc2[SiH2:2]3)cc(F)c1F,1.2002,4.74702873
3748,Fc1cc(CSCc2cncc3c2[SiH2:2]c2ccncc2-3)cc(F)c1F,0.9597,4.565528692
3749,O=Cc1ccc(C=O)c(CSCc2cc3ccccc3s2)c1,0.1637,3.352988708
3750,c1ccc2sc(CSCc3ccc4c(c3)-c3ccncc3[SiH2:2]4)cc2c1,0.9604,4.345932694
3751,O=c1cc[nH]c2c(CSCc3ccc4c(c3)[nH]c3ncccc34)cccc12,0.6876,4.33613659
3752,O=C1NC(=O)c2c(CSCc3ccc(-c4ccccn4)nc3)cccc21,0.2331,3.88850906
3753,Fc1cc(F)c(F)c(CSCc2ccc(-c3ccccn3)nc2)c1F,1.0418,4.722266356
3754,c1ccc(-c2ccc(CSCc3ccc(-c4cnccn4)cc3)cn2)nc1,0.9026,4.465662854
3755,c1ccc(-c2ccc(CSCc3coc4nc5occc5nc34)cn2)nc1,0.8279,4.309741532
3756,c1cnc2c(CSCn3ccc4cc5ccoc5cc43)cncc2n1,0.0355,2.777739712
3757,Fc1ccc(CSCn2ccc3cc4ccoc4cc32)c(F)c1F,1.2942,4.553555676
3758,c1cnc(-c2ccc(CSCn3ccc4cc5ccoc5cc43)cc2)nc1,0.2651,3.514080196
3759,O=C1C=CC(=O)c2c(CSCn3ccc4cc5ccoc5cc43)cccc21,0.0072,1.710780718
3760,c1cc2c(cn1)[nH]c1cc(CSCn3ccc4cc5ccoc5cc43)ccc12,0.7766,3.956265446
3761,c1cnc2c(c1)[SiH2:2]c1ccc(CSCn3ccc4cc5ccoc5cc43)cc1-2,0.5813,3.754628972
3762,c1cnc2c(CSCc3c4ccoc4cc4ccoc34)cncc2n1,0.1523,3.13747442
3763,c1ccc2c(c1)[nH]c1cc(CSCc3c4ccoc4cc4ccoc34)ccc12,1.242,4.481445466
3764,CC(=O)c1ccc(CSCn2ccc3nc4ccoc4nc32)cc1,0.8368,4.424301526
3765,c1ccc(-c2ccc(CSCn3ccc4nc5ccoc5nc43)cn2)nc1,1.0936,4.440356252
3766,c1cc2[nH]c3c(CSCn4ccc5nc6ccoc6nc54)cncc3c2cn1,1.127,4.518997198
3767,c1cncc(CSCC2c3ccccc3-c3ccccc32)c1,1.5537,5.002271662
3768,c1ccc2c(c1)Cc1cc(CSCC3c4ccccc4-c4ccccc43)ccc1-2,1.3384,4.80689381
3769,O=c1cc[nH]c2cc(CSCn3c4ccccc4c4ccccc43)ccc12,0.6661,4.16470477
3770,c1ccc2c(c1)oc1cc(CSCc3ccc4c(c3)[nH]c3cnccc34)ccc12,0.7965,4.466207082
3771,c1ccc2c(c1)oc1cc(CSCc3ccc4c(c3)oc3ncccc34)ccc12,0.9342,4.528521188
3772,c1cnc2[nH]c3cc(CSCc4ccc5c(c4)oc4ncccc45)ccc3c2c1,0.855,4.35790571
3773,O=C(c1ccc(CSCc2ccc3c(c2)[nH]c2ncccc23)cc1)C(F)(F)F,0.2571,3.637075724
3774,c1ccc(-c2ccc(CSCn3c4ccccc4c4ccncc43)cn2)nc1,0.8262,4.227835218
3775,c1ccc2ncc(CSCn3c4ccccc4c4cnccc43)cc2c1,0.9252,4.195181538
3776,c1cc(CSCn2c3ccccc3c3cnccc32)c2ccsc2c1,1.1915,4.858323356
3777,O=[SH](=O)CSCn1c2ccncc2c2cnccc21,1.2311,5.200914882
3778,O=Cc1ccc(CSCn2c3ccncc3c3cnccc32)cc1,0.5416,4.441172594
3779,c1cc2c(cn1)[SiH2:2]c1cncc(CSCn3c4ccncc4c4cnccc43)c1-2,0.7848,4.241713032
3780,c1ccc(N(CSCc2ccc3c(c2)-c2ccncc2[SiH2:2]3)c2ccccc2)cc1,0.2481,3.61367392
3781,N#Cc1ccc(CSCc2cnc3oc4ncccc4c3c2)c(C#N)c1,0.3379,4.07898886
3782,c1cnc2oc3ncc(CSCc4ccc5sc6ncccc6c5c4)cc3c2c1,0.8717,4.419947702
3783,CN(C)c1ccc2cc(CSCc3cnc4ccccc4c3)ccc2c1,0.7689,3.71843781
3784,CN(C)c1ccc2cc(CSCc3cccc4sccc34)ccc2c1,1.0803,4.19327674
3785,CN(C)c1ccc2cc(CSCc3c(F)c(F)cc(F)c3F)ccc2c1,1.1014,4.036539076
3786,CN(C)c1ccc2cc(CSCc3cccc4c3C(=O)C=CC4=O)ccc2c1,0.0073,1.770917912
3787,CN(C)c1ccc2cc(CSCc3ccnc4c3ccc3cccnc34)ccc2c1,0.6773,3.512719626
3788,CN(C)c1cccc2c(CSCc3cnc4ncccc4c3)cccc12,0.7065,3.572312592
3789,CN(C)c1cccc2c(CSCc3ccc(-c4ncccn4)cc3)cccc12,0.9345,3.803881606
3790,O=C1C=C(CSCc2cc3c4c(c2)CCCN4CCC3)C(=O)N1,0.0135,2.41773289
3791,c1cnc2ncc(CSCc3cc4c5c(c3)CCCN5CCC4)cc2c1,0.065,3.122780264
3792,c1ccc2c(CSCc3ccc4cnc5ccccc5c4c3)cncc2c1,1.2202,4.484710834
3793,Fc1ccc(CSCc2ccc3cnc4ccccc4c3c2)c(F)c1F,1.1594,4.62865914
3794,c1cnc2c(c1)ccc1c(CSCc3nccc4[nH]ccc34)ccnc12,1.0897,4.565528692
3795,CC1c2ccccc2-c2ccc(CSCc3ncncn3)cc21,0.6683,4.209059352
3796,CC1c2ccccc2-c2ccc(CSCC3=CC(=O)C=CC3=O)cc21,0.1481,2.293104678
3797,CC1c2ccccc2-c2ccc(CSCc3cncc4c3[SiH2:2]c3ccncc3-4)cc21,0.7672,4.065927388
3798,Cn1c2ccccc2c2ccc(CSCc3cccc4ccccc34)cc21,1.2846,4.424029412
3799,Cc1cccc2c1[nH]c1ccc(CSCc3ccc(C#N)cc3C#N)cc12,0.0873,3.400608658
3800,Cc1cccc2c1[nH]c1ccc(CSCc3ccc4c(c3)[nH]c3ncccc34)cc12,0.9099,4.309197304
3801,Cc1cccc2c1[nH]c1ccc(CSCc3ccc4c(c3)-c3cccnc3[SiH2:2]4)cc12,0.9138,4.14157508
3802,c1cnc2c(c1)-c1cc(CSCc3ncncn3)ccc1[SiH2:2]2,0.8447,4.538045178
3803,FC(F)(F)CSCc1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.2368,4.908120218
3804,c1ccc(-c2ccc(CSCc3ccc4c(c3)-c3ccncc3[SiH2:2]4)cc2)nc1,0.9462,4.5170924
3805,c1cc2c(cn1)[SiH2:2]c1ccc(CSCc3ccc4c(c3)[nH]c3ccncc34)cc1-2,0.918,4.335864476
3806,c1cnc2sc3ccc(CSCc4ccc5c(c4)-c4ccncc4[SiH2:2]5)cc3c2c1,1.0078,4.50756841
3807,O=[SH](=O)CSCN1c2ccccc2Oc2ccccc21,0.8166,4.514643374
3808,c1ccc2c(c1)Oc1ccccc1N2CSCc1cnccn1,0.0505,3.446051696
3809,O=C1C=C(CSCN2c3ccccc3Oc3ccccc32)C(=O)N1,0.0085,2.41365118
3810,c1ccc2c(c1)Oc1ccccc1N2CSCc1cnc2cnccc2c1,0.0159,2.920599562
3811,c1ccc2c(c1)sc1cc(CSCc3ccnnc3)ccc12,0.8226,4.5579095
3812,c1cnc2c(c1)[SiH2:2]c1cc(CSCc3cnccn3)cnc1-2,0.9456,4.545936484
3813,c1cnc2c(c1)[SiH2:2]c1cc(CSCc3cncc4c3-c3ccncc3[SiH2:2]4)cnc1-2,0.7746,4.441716822
3814,c1ccc(-c2ccc(CSCc3cncc4c3[SiH2:2]c3ccncc3-4)cc2)nc1,0.891,4.459404232
3815,c1ccc2c(c1)Oc1ccc(CSCc3ccc4c(c3)[nH]c3ccncc34)cc1O2,0.8444,4.323619346
3816,c1ccc2c(CSCc3ccc4c(c3)sc3ncccc34)cccc2c1,1.2536,4.351374974
