Index,SMILES,ST Gap,HL Gap,S1,T1
3760,N#Cc1cc(CSCc2ccnc3ncccc23)c(CSCc2c3ncsc3cc3ncsc23)cc1C#N,0.5513,3.831909348,3.4151,2.8638
3761,CN1c2ccccc2Sc2cc(CSCc3cc(C#N)c(C#N)cc3CSCc3ccc(-n4cnc5ccccc54)cc3)ccc21,0.0111,2.878149778,2.5652,2.5541
3762,N#Cc1cc(C#N)c(CSCN(c2ccccc2)c2ccccc2)cc1CSCc1c2scnc2cc2ncsc12,0.0222,3.116793756,2.6605,2.6383
3763,N#Cc1cc(C#N)c(CSCc2ccnc3c2ccc2cccnc23)cc1CSCc1ccc(-n2cnc3ccccc32)cc1,0.4707,3.677892824,3.2698,2.7991
3764,N#Cc1cc(C#N)c(CSCn2c3ccccc3c(=O)c3ccccc32)cc1CSCN1c2ccccc2Oc2ccccc21,0.0054,2.789440614,2.3352,2.3298
3765,Fc1cc(CSCc2c(CSCn3ccc4cnccc43)ccc3ccccc23)cc(F)c1F,1.1957,4.205249756,3.7706,2.5749
3766,c1ccc2c(CSCn3c4ccccc4c4c5ccccc5[nH]c43)c(CSCn3cccn3)ccc2c1,0.4412,3.478433262,3.0242,2.583
3767,c1ccc(NCSCc2cnc3ncc(CSCc4nc5ccccc5s4)cc3c2)cc1,0.2523,3.473807324,3.0704,2.8181
3768,c1ccc2c(CSCc3cnc4cncc(CSCc5cnc6oc7ncccc7c6c5)c4c3)coc2c1,0.6183,3.886876376,3.4506,2.8323
3769,Cn1c2ccccc2c(=O)c2ccc(CSCc3cncc4ncc(CSCN5c6ccccc6Oc6ccccc65)cc34)cc21,0.0157,2.91298037,2.5067,2.491
3770,C[SiH]1c2ccccc2-c2ccc(CSCc3cnc4cncc(CSCn5c6ccccc6c6c7ccccc7[nH]c65)c4c3)cc21,0.0009,2.989988632,2.5932,2.5923
3771,c1csc(CSCc2cnc3cc(CSCn4ccc5cc6ccoc6cc54)cnc3c2)c1,0.0564,3.341832034,2.904,2.8476
3772,Cc1cccc2c1[nH]c1ccc(CSCc3ccc(CSCC4=Cc5ccccc5C4)c4nccnc34)cc12,0.4469,3.224006672,2.8694,2.4225
3773,C[SiH]1c2ccccc2-c2ccc(CSCc3cc(CSCc4ccc(-n5cnc6ccccc65)cc4)c(F)c(F)c3F)cc21,1.2464,4.65042826,4.1196,2.8732
3774,CC1(C)c2ccccc2N(CSCc2cc(CSCn3c4ccccc4c4c5ccccc5[nH]c43)c(F)c(F)c2F)c2ccccc21,0.3847,4.101846436,3.6422,3.2575
3775,Cc1cccc2c1[nH]c1ccc(CSCc3nc4nccnc4nc3CSCc3ccc4c(c3)Sc3ccccc3N4C)cc12,0.0074,2.336915032,2.0468,2.0394
3776,c1cnc2nccc(CSCc3ccc(CSCn4cnnc4)c4sccc34)c2c1,0.7688,4.298312744,3.7056,2.9368
3777,O=Cc1cc(CSCn2c3ccccc3c3ccccc32)c(C=O)cc1CSCc1cncc2c1[SiH2:2]c1ccncc1-2,0.0023,2.684948838,2.323,2.3207
3778,CC1(C)c2ccccc2-c2ccc(CSCc3ccc(CSCc4cocn4)c4scnc34)cc21,0.8975,4.366341244,3.8889,2.9914
3779,CN(C)c1cccc2c(CSCc3cc(CSCc4ccc5c(c4)S(=O)(=O)c4ccccc4-5)cc([SH](=O)=O)c3)cccc12,0.9431,3.671906316,3.4867,2.5436
3780,O=[SH](=O)c1cc(CSCc2ccc3c(c2)-c2cccnc2[SiH2:2]3)cc(CSCc2cnc3sc4ncccc4c3c2)c1,1.1161,4.452057154,4.0566,2.9405
3781,FC(F)(F)c1cc(CSCn2ccc3nc4ccoc4nc32)cc(CSCn2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)c1,0.5479,3.51707345,3.3179,2.77
3782,Cn1c2ccccc2c(=O)c2ccc(CSCc3ccc(CSCn4ccc5cc6ccoc6cc54)c4c3C(=O)NC4=O)cc21,0.005,2.800869402,2.3944,2.3894
3783,CN1c2ccccc2Sc2cc(CSCc3ccc(CSCN4c5ccccc5Sc5ccccc54)c4c3C(=O)NC4=O)ccc21,0.0044,2.687397864,2.3282,2.3238
3784,N#Cc1c(CSCc2ccnc3c2[SiH2:2]c2cccnc2[SiH2]3)cc(CSCn2cnc3nc4nc[nH]c4cc32)c(C#N)c1C#N,0.9426,0.85035625,0.3401,-0.6025
3785,N#Cc1cc(C#N)c(CSCn2cnnc2)c(C#N)c1CSCc1ccc2c(c1)-c1cnccc1[SiH2:2]2,0.1063,3.359519444,2.9312,2.8249
3786,O=S1(=O)c2ccccc2-c2ccc(CSCc3ccc(-c4ccc(CSCn5ccc6cc7ccoc7cc65)cn4)nc3)cc21,0.3297,3.37557417,3.1884,2.8587
3787,O=C1C=CC(=O)c2c(CSCn3c4ccccc4c4cnccc43)ccc(CSCc3ccc(-n4c5ccccc5c5ccccc54)cc3)c21,0.0029,1.905342228,1.6272,1.6243
3788,O=C1C=CC(=O)c2c(CSCc3cnc4oc5ncccc5c4c3)ccc(CSCc3ccc4c(c3)Oc3ccccc3O4)c21,0.0057,1.971738044,1.6514,1.6457
3789,Cc1cccc2c3cccc(C)c3n(CSCc3ccc(CSCc4ccc5c(=O)c6ccccc6n(C)c5c4)c4c3C(=O)C=CC4=O)c12,0.0204,1.866429926,1.4941,1.4737
3790,O=C1C=CC(=O)c2c(CSCn3ccc4cc5ccoc5cc43)ccc(CSCc3ccc4c(c3)[CH2:2]c3ncccc3[SiH2:2]4)c21,0.0039,1.94017282,1.5719,1.568
3791,CC1(C)c2ccccc2N(CSCc2ccc(CSCc3ccc(-c4ccccn4)nc3)c3c2C(=O)C=CC3=O)c2ccccc21,0.0234,1.816088836,1.4194,1.396
3792,c1cnc2c(c1)-c1cc(CSCc3c4ccoc4c(CSCc4c5ncsc5cc5ncsc45)c4ccoc34)cnc1[SiH2:2]2,0.9999,4.09667627,3.6737,2.6738
3793,c1cc(CSCc2c3ccoc3c(CSCn3c4ccccc4c4cnccc43)c3ccoc23)c2c(c1)[SiH2]c1ncccc1[SiH2:2]2,1.3164,4.331238538,3.9457,2.6293
3794,Cc1cccc2c1[nH]c1ccc(CSCc3c4ncoc4c(CSCn4ccc5nc6ccoc6nc54)c4ncoc34)cc12,0.7583,3.92388388,3.612,2.8537
3795,c1cnc2c(c1)-c1cc(CSCc3coc4nc5occ(CSCc6c7scnc7cc7ncsc67)c5nc34)cnc1[SiH2:2]2,0.7808,4.154092324,3.6665,2.8857
3796,c1ccc2c(c1)Oc1ccccc1N2CSCc1coc2nc3occ(CSCc4ccc5c(c4)[SiH2]c4cnccc4[SiH2:2]5)c3nc12,0.015,2.951620558,2.6205,2.6055
3797,CC1c2ccccc2-c2ccc(CSCc3nc4nc5nc(CSCc6ccc7c(c6)Sc6ccccc6N7C)[nH]c5nc4[nH]3)cc21,0.353,3.469181386,3.1779,2.8249
3798,c1ccc2c(c1)nnn2CSCc1nc2nc3nc(CSCc4nc5cc6ocnc6cc5o4)oc3cc2o1,0.7312,4.286067614,3.8321,3.1009
3799,c1ccc(N(CSCc2nc3cc4nc(CSCn5ccc6nc7ccoc7nc65)oc4nc3o2)c2ccccc2)cc1,0.1854,3.490406278,3.0459,2.8605
3800,c1ccc2oc(CSCc3nc4nc5oc(CSCn6c7ccccc7c7ccccc76)nc5nc4o3)nc2c1,0.0339,3.13883499,2.7487,2.7148
3801,c1ccc2c(c1)Oc1ccccc1N2CSCc1nc2nc3nc(CSCc4ccnc5cnncc45)oc3nc2o1,0.0089,2.477870084,2.0983,2.0894
3802,Cc1cccc2c1[nH]c1ccc(CSCc3nc4nc5nc(CSCc6ccc7c(c6)sc6ncccc67)oc5nc4o3)cc12,0.0412,3.221013418,2.9094,2.8682
3803,CN1c2ccccc2Sc2cc(CSCc3nc4nc5nc(CSCc6nc7ccccc7s6)oc5nc4o3)ccc21,0.0102,2.895020846,2.5762,2.566
3804,c1cnc2c(c1)ccc1c(CSCc3ccc4c(c3)Cc3cc(CSCc5ccnnc5)ccc3-4)ccnc12,0.8233,4.461581144,3.5701,2.7468
3805,c1cnc2c(c1)-c1cc(CSCc3ccc4c(c3)Cc3cc(CSCc5ccnc6c5[CH2:2]c5cccnc5[SiH2:2]6)ccc3-4)cnc1[SiH2:2]2,1.0375,4.465934968,3.99,2.9525
3806,CN1c2ccccc2N(C)c2cc(CSCc3ccc4c(c3)Cc3cc(CSCc5ccc6c(c5)S(=O)(=O)c5ccccc5-6)ccc3-4)ccc21,0.0002,2.540728418,2.3817,2.3815
3807,Cn1c2ccccc2c(=O)c2ccc(CSCc3ccc4c(c3)oc3cc(CSCn5cnc6ccccc65)ccc34)cc21,0.8037,3.95381642,3.5181,2.7144
3808,Cc1cccc2c3cccc(C)c3n(CSCc3ccnc4c3ccc3c(CSCn5cnnc5)ccnc34)c12,2.3323,3.063187298,2.6594,0.3271
3809,CC1c2cc(CSCc3ccnc4c3[SiH2:2]c3cccnc3[SiH2]4)ccc2-c2ccc(CSCN3c4ccccc4C(C)(C)c4ccccc43)cc21,0.6554,3.95789813,3.5791,2.9237
3810,Cc1cccc2c3cccc(C)c3n(CSCc3ccc4c(c3)sc3cc(CSCc5cnc6sc7ncccc7c6c5)ccc34)c12,0.457,3.71707724,3.4295,2.9725
3811,c1ccc2c(c1)Sc1ccccc1N2CSCc1ccc2c(c1)sc1cc(CSCc3ccnc4c3[CH2:2]c3cccnc3[SiH2:2]4)ccc12,0.1957,3.562244374,3.1891,2.9934
3812,c1ccc2c(c1)c1ccc(CSCc3ccc4c(c3)sc3cc(CSCc5cocn5)ccc34)cc1c1nccnc21,0.8501,4.09395513,3.6992,2.8491
3813,c1ccc2c(c1)sc1cc(CSCc3cncc4c3[SiH2:2]c3c(CSCn5ccnc5)cncc3-4)ccc12,0.6017,3.88442735,3.5503,2.9486
3814,CN(C)c1ccc(CSCc2cncc3c2[SiH2:2]c2c(CSCc4c5scnc5cc5ncsc45)cncc2-3)cc1,0.0844,3.377206854,3.0613,2.9769
3815,Cc1cccc2c1[nH]c1ccc(CSCc3cncc4c3[SiH2:2]c3c(CSCn5ccc6nc7ccoc7nc65)cncc3-4)cc12,0.6284,3.791364362,3.4537,2.8253
3816,c1cc2c(cn1)-c1cncc(CSCc3cncc4c3[SiH2:2]c3c(CSCn5ccc6nc7ccoc7nc65)cncc3-4)c1[SiH2:2]2,0.9676,4.271645572,3.7985,2.8309
3817,CCSCc1cnc2c(c1)-c1cc(CSCn3ccc4ccccc43)cnc1[SiH2:2]2,0.4539,3.774765408,3.3811,2.9272
3818,C[SiH]1c2ccccc2-c2ccc(CSCc3cnc4c(c3)-c3cc(CSCc5ccnnc5)cnc3[SiH2:2]4)cc21,0.8181,4.40552566,3.5146,2.6965
3819,c1cc(CSCc2cncc3c2-c2c(CSCn4cccn4)cncc2[SiH2:2]3)c2cccnc2c1,0.8452,4.169058594,3.5936,2.7484
3820,O=c1[nH]ccn1CSCc1cncc2c1-c1c(CSCc3ccnc4ncccc34)cncc1[SiH2:2]2,0.1463,3.6871447,3.0675,2.9212
3821,c1ccc2sc(CSCc3cncc4c3-c3c(CSCc5ccc6c7ccccc7c7[nH]cnc7c6c5)cncc3[SiH2:2]4)cc2c1,0.4441,3.609047982,3.3091,2.865
3822,c1ccc(N(CSCc2cncc3c2-c2c(CSCc4ccc5c6ccccc6c6nccnc6c5c4)cncc2[SiH2:2]3)c2ccccc2)cc1,0.224,3.474351552,3.0619,2.8379
3823,O=c1c2ccccc2n(CSCc2cnc3sc4ncc(CSCc5c6scnc6cc6ncsc56)cc4c3c2)c2ccccc12,0.7238,3.95653756,3.5513,2.8275
3824,c1ccc2sc(CSCc3c4ncsc4c(CSCc4ccc5c(c4)oc4ccccc45)c4ncsc34)cc2c1,0.8525,4.070281212,3.6356,2.7831
3825,CN1c2ccccc2Oc2cc(-c3ccc(S(=O)(=O)c4ccc(-c5cncc6c5[SiH2:2]c5ccncc5-6)cc4)cc3)ccc21,0.3019,3.053391194,2.7967,2.4948
3826,c1ccc(P(c2ccccc2)c2ccc(-c3cncc(-c4ccc(-n5cnnc5)cc4)c3)cc2)cc1,0.8784,4.318993408,3.9326,3.0542
3827,c1ccc2c(c1)ccn2-c1ccc(-c2cncc(-c3ccc(-c4ccc5cnc6ccccc6c5c4)cc3)c2)cc1,0.7745,3.686872586,3.4457,2.6712
3828,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2cncc(-c3ccc(-n4cnc5nc6nc[nH]c6nc54)cc3)c2)cc1,0.0127,2.947538848,2.6777,2.665
3829,c1cc2c(cn1)-c1cc(-c3ccc(-c4cncc(-c5ccc(-n6ccc7cc8ccoc8cc76)cc5)n4)cc3)ccc1[SiH2:2]2,0.3357,3.32387251,3.0184,2.6827
3830,c1cc2nc3ccn(-c4ccc(-c5cncc(-c6ccc(-c7c8ncsc8cc8ncsc78)cc6)n5)cc4)c3nc2o1,0.8753,3.981299934,3.5476,2.6723
3831,c1cc2cc(-c3ccc(-c4ncnc(-c5ccc(-c6cocn6)cc5)n4)cc3)ccc2cn1,1.0289,4.007967106,3.6068,2.5779
3832,Cn1c(-c2ccc(C3=Cc4ccccc4C3)cc2)nnc1-c1ccc(-n2cccn2)cc1,1.2843,3.843066022,3.5152,2.2309
3833,CN1c2ccccc2Oc2cc(-c3ccc(-c4nnc(-c5ccc(-c6ccc7c(c6)sc6ccccc67)cc5)n4C)cc3)ccc21,0.5434,3.373125144,3.1202,2.5768
3834,CN1c2ccccc2N(C)c2cc(-c3ccc(-c4nnc(-c5ccc(-c6cc7ccccc7s6)cc5)s4)cc3)ccc21,0.2099,2.441678922,2.1786,1.9687
3835,O=C1NC(=O)C(c2ccc(-n3ccc4cc5ccoc5cc43)cc2)=C1c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.4969,2.511884334,2.1366,1.6397
3836,Cc1cccc2c1[nH]c1ccc(-c3ccc(C4=C(c5ccc(-c6cccc7c6[SiH2:2]c6cccnc6[SiH2]7)cc5)C(=O)NC4=O)cc3)cc12,0.5563,2.790256956,2.4406,1.8843
3837,O=C1NC(=O)C(c2ccc(-n3cnc4cc5nc[nH]c5cc43)cc2)=C1c1ccc(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)cc1,0.2278,2.520864096,2.1809,1.9531
3838,O=C1C=C(c2ccc(C3=Cc4ccccc4C3)cc2)C(=O)C(c2ccc(-c3ccnnc3)cc2)=C1,0.3324,2.10480179,1.7655,1.4331
3839,CN1c2ccccc2N(C)c2cc(-c3ccc(C4=CC(=O)C=C(c5ccc(-c6ccc7c(c6)oc6ncccc67)cc5)C4=O)cc3)ccc21,0.0978,1.260704162,1.0176,0.9198
3840,O=S1(=O)c2ccccc2-c2ccc(-c3ccc(-c4ncc(-c5ccc(Nc6ccccc6)cc5)c5[nH]ccc45)cc3)cc21,0.5571,3.307817784,3.0191,2.462
3841,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2ccc(-c3ccc(-n4cccn4)cc3)c3ncoc23)cc1,0.0068,2.941008112,2.4924,2.4856
3842,c1cnc2sc3cc(-c4ccc(-c5ccc(-c6ccc(-c7ccc8c(c7)-c7ccncc7[SiH2:2]8)cc6)c6[nH]nnc56)cc4)ccc3c2c1,0.8708,3.682790876,3.2976,2.4268
3843,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7c(c6)[SiH2]c6cnccc6[SiH2:2]7)cc5)c5[nH]nnc45)cc3)cc21,0.7727,3.528230124,3.1742,2.4015
3844,C[SiH]1c2ccccc2-c2ccc(-c3ccc(-c4cc(-c5ccc(-c6ccc7cnccc7c6)cc5)c(C#N)cc4C#N)cc3)cc21,0.5653,3.469181386,3.1303,2.565
3845,c1ccc2c(-c3ccc(-c4ccnc5cnncc45)cc3)c(-c3ccc(-c4ccc5c(c4)oc4ccccc45)cc3)ccc2c1,0.5835,3.528230124,3.1548,2.5713
3846,CN(C)c1ccc(-c2ccc(-c3ccc4ccccc4c3-c3ccc(-c4ccc5cnc6ccccc6c5c4)cc3)cc2)cc1,0.5257,3.391628896,3.0817,2.556
3847,O=c1cc[nH]c2c(-c3ccc(-c4cnc5ncc(-c6ccc(-c7nc8ccccc8s7)cc6)cc5c4)cc3)cccc12,0.7092,3.51707345,3.2151,2.5059
3848,Cc1cccc2c1[nH]c1ccc(-c3ccc(-c4cnc5cncc(-c6ccc(-n7ccc8cc9ccoc9cc87)cc6)c5c4)cc3)cc12,0.4027,3.267544912,2.9157,2.513
3849,c1ccc2c(c1)[nH]c1c2c2ccccc2n1-c1ccc(-c2cnc3cc(-c4ccc(-c5ccc6c(c5)sc5ccccc56)cc4)cnc3c2)cc1,2.5419,2.12112863,1.8668,-0.6751
3850,c1cc2c(cn1)[SiH2]c1cc(-c3ccc(-c4ccc(-c5ccc(-c6cocn6)cc5)c5nccnc45)cc3)ccc1[SiH2:2]2,0.7645,3.539114684,3.0504,2.2859
3851,CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cccc6c5ccn6C)cc4)c4nccnc34)cc2)cc1,0.4457,3.018832716,2.6469,2.2012
3852,CN(C)c1cccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc7c(=O)c8ccccc8n(C)c7c6)cc5)c5nccnc45)cc3)cccc12,0.4681,3.087677558,2.76,2.2919
3853,Fc1c(-c2ccc(-c3cnc4sc5ncccc5c4c3)cc2)cc(-c2ccc(-c3c4ccoc4cc4ccoc34)cc2)c(F)c1F,1.0608,3.850685214,3.6461,2.5853
3854,CC1C=C(c2ccc(-c3nc4nccnc4nc3-c3ccc(-c4ccc5c(c4)-c4ncccc4[SiH2:2]5)cc3)cc2)c2ccccc21,0.3967,3.143188814,2.7443,2.3476
3855,O=Cc1cc(-c2ccc(-c3ccc4cnccc4c3)cc2)c(C=O)cc1-c1ccc(-c2cc(F)c(F)c(F)c2)cc1,0.4997,3.54428485,3.093,2.5933
3856,O=Cc1cc(-c2ccc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)cc2)c(C=O)cc1-c1ccc(-c2cc3c4c(c2)CCCN4CCC3)cc1,0.0811,2.382630184,2.0627,1.9816
3857,c1cc2c(ccn2-c2ccc(-c3ccc(-c4ccc(-c5cc6nc7ccoc7nc6o5)cc4)c4ncsc34)cc2)cn1,0.9572,3.553264612,3.2289,2.2717
3858,c1cc2nc3cc(-c4ccc(-c5ccc(-c6ccc(-c7c8scnc8cc8ncsc78)cc6)c6scnc56)cc4)oc3nc2o1,0.9816,3.587550976,3.2594,2.2778
3859,CN1c2ccccc2Sc2cc(-c3ccc(-c4ccc(-c5ccc(-c6cccc7c6[SiH2:2]c6cccnc6[SiH2]7)cc5)c5scnc45)cc3)ccc21,0.5287,3.494487988,3.1544,2.6257
3860,O=[SH](=O)c1cc(-c2ccc(-c3nc4ccccc4o3)cc2)cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1,0.5115,3.524420528,3.1755,2.664
3861,O=[SH](=O)c1cc(-c2ccc(-c3ccc4c(c3)oc3ncccc34)cc2)cc(-c2ccc(-n3c4ccccc4c4ccncc43)cc2)c1,0.7542,3.845787162,3.5349,2.7807
3862,O=[SH](=O)c1cc(-c2ccc(-c3ccc4c(c3)sc3ncccc34)cc2)cc(-c2ccc(N3c4ccccc4CCc4ccccc43)cc2)c1,0.5063,3.613129692,3.282,2.7757
3863,O=C1NC(=O)c2c(-c3ccc(N4c5ccccc5CCc5ccccc54)cc3)ccc(-c3ccc(-c4nc5cc6ocnc6cc5o4)cc3)c21,0.0012,2.779372396,2.4278,2.4266
3864,O=C1NC(=O)c2c(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)ccc(-c3ccc(C4=Cc5ccccc5C4)cc3)c21,0.4588,3.089582356,2.6463,2.1875
3865,N#Cc1c(-c2ccc(-c3cccc4c(=O)cc[nH]c34)cc2)cc(-c2ccc(-n3cc[nH]c3=O)cc2)c(C#N)c1C#N,1.9029,3.178835748,2.7922,0.8893
3866,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccc(-c5cncc6c5[SiH2:2]c5ccncc5-6)cc4)c(C#N)c(C#N)c3C#N)cc2)c2ccccc21,0.0026,2.296097932,1.9059,1.9033
3867,Cc1cccc2c1[nH]c1ccc(-c3ccc(-c4c(C#N)cc(C#N)c(-c5ccc(-n6cnc7cc8nc[nH]c8cc76)cc5)c4C#N)cc3)cc12,0.1864,2.958151294,2.6387,2.4523
3868,N#Cc1cc(C#N)c(-c2ccc(-n3cnc4nc5nc[nH]c5nc43)cc2)c(C#N)c1-c1ccc(-c2ccnc3cnncc23)cc1,0.3122,3.529046466,3.0572,2.745
3869,c1ccc2c(c1)[nH]c1ccc3c(c4ccccc4n3-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cc8nc9ccoc9nc8o7)cc6)cn5)nc4)cc3)c12,0.2929,2.76059653,2.5674,2.2745
3870,c1ccc2c(c1)c1cnccc1n2-c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6cc7c8c(c6)CCCN8CCC7)cc5)cc4)cn3)nc2)cc1,0.2143,2.903184266,2.6887,2.4744
3871,CC1c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(Nc7ccccc7)cc6)cn5)nc4)cc3)cc21,0.6402,3.492038962,3.1487,2.5085
3872,CN1c2ccccc2N(C)c2cc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-n8cnc9ccccc98)cc7)cc6)cn5)nc4)cc3)ccc21,0.1618,2.671615252,2.4254,2.2636
3873,O=C1C=CC(=O)c2c(-c3ccc(-n4cc[nH]c4=O)cc3)ccc(-c3ccc(-c4ccc5c(c4)sc4ncccc45)cc3)c21,0.0933,2.289022968,1.8659,1.7726
3874,O=C1C=CC(=O)c2c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)ccc(-c3ccc(-c4ccc5c(c4)oc4ncccc45)cc3)c21,0.1235,2.178544684,1.7036,1.5801
3875,O=C1C=CC(=O)c2c(-c3ccc(-c4cc5c6c(c4)CCCN6CCC5)cc3)ccc(-c3ccc(C4=Cc5ccccc5C4)cc3)c21,0.0487,1.840579096,1.4998,1.4511
3876,c1cnc2c(c1)[SiH2:2]c1c(-c3ccc(-c4c5ccoc5c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)c5ccoc45)cc3)ccnc1[SiH2]2,0.8202,3.626191164,3.252,2.4318
3877,c1ccc2sc(-c3ccc(-c4c5nc[nH]c5c(-c5ccc(-c6ccc(-n7cnc8ccccc87)cc6)cc5)c5[nH]cnc45)cc3)cc2c1,0.773,3.315436976,2.9688,2.1958
3878,c1nc2nc3ncn(-c4ccc(-c5c6[nH]cnc6c(-c6ccc(-n7ccc8nc9ccoc9nc87)cc6)c6nc[nH]c56)cc4)c3nc2[nH]1,0.6877,3.308634126,3.0352,2.3475
3879,c1ccc2c(c1)c1cnccc1n2-c1ccc(-c2c3nc[nH]c3c(-c3ccc(-c4ccc5c(c4)-c4ccncc4[SiH2:2]5)cc3)c3[nH]cnc23)cc1,0.6776,3.326321536,3.0212,2.3436
3880,CC1c2ccccc2-c2ccc(-c3ccc(-c4c5nc[nH]c5c(-c5ccc(-n6ccc7nc8ccoc8nc76)cc5)c5[nH]cnc45)cc3)cc21,0.653,3.218020164,2.9454,2.2924
3881,c1ccc2c(c1)ncn2-c1ccc(-c2ccc(-c3c4nc[nH]c4c(-c4ccc(-c5ccnc6ncccc56)cc4)c4[nH]cnc34)cc2)cc1,0.5564,3.17965209,2.8543,2.2979
3882,c1ccc2c(c1)c1cnccc1n2-c1ccc(-c2c3ncoc3c(-c3ccc(-n4c5ccncc5c5cnccc54)cc3)c3ncoc23)cc1,0.7167,3.498841812,3.1173,2.4006
3883,c1ccc2c(c1)[nH]c1c2c2ccccc2n1-c1ccc(-c2nc3nc4nc(-c5ccc(-n6ccc7cnccc76)cc5)[nH]c4nc3[nH]2)cc1,0.2122,2.73066399,2.4169,2.2047
3884,c1cc2c(cn1)c1cnccc1n2-c1ccc(-c2nc3nc4nc(-c5ccc(-n6ccnc6)cc5)oc4cc3o2)cc1,0.7332,3.695580234,3.2887,2.5555
3885,c1cc(-c2ccc(-c3nc4nc5nc(-c6ccc(-c7ccnnc7)cc6)oc5cc4o3)cc2)c2cccnc2c1,0.7148,3.580748126,3.199,2.4842
3886,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4nc5nc6nc(-c7ccc(-n8c9ccccc9c9cnccc98)cc7)oc6cc5o4)cc3)cc21,0.6219,3.45176609,3.0683,2.4464
3887,O=c1[nH]ccn1-c1ccc(-c2nc3nc4nc(-c5ccc(-c6ccc7c(c6)[SiH2]c6cnccc6[SiH2:2]7)cc5)oc4cc3o2)cc1,0.6304,3.438704618,3.11,2.4796
3888,c1cnc2c(c1)ccc1c(-c3ccc(-c4nc5cc6nc(-c7ccc(-c8ccc(-n9cnc%10ccccc%109)cc8)cc7)oc6nc5o4)cc3)ccnc12,0.7082,3.632177672,3.2569,2.5487
3889,c1ccc2c(-c3ccc(-c4nc5cc6nc(-c7ccc(-c8ccc9c(c8)sc8ccccc89)cc7)oc6nc5o4)cc3)coc2c1,0.7305,3.621293112,3.2261,2.4956
3890,c1ccc(Nc2ccc(-c3nc4nc5oc(-c6ccc(-c7coc8ccccc78)cc6)nc5nc4o3)cc2)cc1,0.7312,3.08985447,2.8115,2.0803
3891,c1cnc2nccc(-c3ccc(-c4nc5nc6nc(-c7ccc(-c8ccc(-n9c%10ccccc%10c%10ccccc%109)cc8)cc7)oc6nc5o4)cc3)c2c1,0.26,2.822366408,2.5821,2.3221
3892,c1cnc2c(c1)ccc1c(-c3ccc(-c4nc5nc6nc(-c7ccc(-c8cc9nc%10ccoc%10nc9o8)cc7)oc6nc5o4)cc3)ccnc12,0.816,3.255027668,2.9283,2.1123
3893,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4nc5nc6nc(-c7ccc(-c8ccnc9c8ccc8cccnc89)cc7)oc6nc5o4)cc3)cc21,0.6062,3.240605626,2.9225,2.3163
3894,c1ccc(P(c2ccccc2)c2ccc(-c3nc4nc5nc(-c6ccc(-c7ccnc8ncccc78)cc6)oc5nc4o3)cc2)cc1,0.6521,3.369587662,3.0246,2.3725
3895,c1nc2cc3ncsc3c(-c3ccc(-c4nc5nc6nc(-c7ccc(-n8cnnc8)cc7)oc6nc5o4)cc3)c2s1,0.6696,3.427547944,3.071,2.4014
3896,Cn1c2ccccc2c(=O)c2ccc(-c3ccc(-c4ccc5c(c4)Cc4cc(-c6ccc(-n7c8ccccc8c8ccncc87)cc6)ccc4-5)cc3)cc21,0.7662,3.690410068,3.3676,2.6014
3897,Cn1c2ccccc2c(=O)c2ccc(-c3ccc(-c4ccc5c(c4)oc4cc(-c6ccc(-c7ccnnc7)cc6)ccc45)cc3)cc21,0.7278,3.64768817,3.351,2.6232
3898,CC1C=C(c2ccc(-c3ccc4c(c3)oc3cc(-c5ccc(-c6ccc7cnc8ccccc8c7c6)cc5)ccc34)cc2)c2ccccc21,0.8352,3.762248164,3.4186,2.5834
3899,Cn1c2ccccc2c(=O)c2ccc(-c3ccc(-c4cncc5c4[nH]c4c(-c6ccc(-n7ccnc7)cc6)cncc45)cc3)cc21,0.7366,3.810684456,3.3874,2.6508
3900,C1=C(c2ccc(-c3cncc4c3[nH]c3c(-c5ccc(N6c7ccccc7CCc7ccccc76)cc5)cncc34)cc2)Cc2ccccc21,1.037,3.634626698,3.27,2.233
3901,c1cnc2nccc(-c3ccc(-c4cncc5c4[nH]c4c(-c6ccc(-c7nc8cc9ocnc9cc8o7)cc6)cncc45)cc3)c2c1,1.0107,3.966877892,3.5932,2.5825
